## IMINE2-J-001	cvs
1957年生	7.6784253
アナウンサー	7.6784253
スポーツアナウンサー	7.6784253
福岡市出身の人物	7.6784253
読売テレビのアナウンサー	7.6784253
読売テレビのクイズ番組	7.6751113
2006年のテレビ番組 (日本)	7.6751113
プラチナイト	7.6751113
日本テレビのクイズ番組	7.6751113
2005年のテレビ番組 (日本)	7.6751113
2000年設立	7.6751113
中央公論新社主催の賞	7.6751113
日本の賞	7.6751113
社会科学の賞	7.6751113
読売新聞グループ主催の賞	7.6751113
1954年創刊の雑誌	7.6751113
大相撲	7.6751113
日本のスポーツ雑誌 (休廃刊)	7.6751113
データ放送連動番組	7.6751113
テレビ埼玉のテレビ番組	7.6751113
テレビ神奈川のテレビ番組	7.6751113
関東・甲信越地方のテレビのニュース・報道番組の歴史	7.6751113
産経新聞の歴史	7.6751113
群馬テレビ番組	7.6751113
千葉テレビのテレビ番組	7.6751113
最多勝利 (NPB)	7.667002
行政広報番組	7.6624336
生涯学習事業	7.6624336
2011年のテレビ番組 (日本)	7.6624336
グルメ番組	7.6624336
読売テレビの紀行・旅番組	7.6624336
討論番組	7.6624336
オフィスキイワード	7.6621037
兵庫県出身の人物	7.6621037
声優	7.6621037
日本のナレーター	7.6621037
日本の女性声優	7.6621037
## IMINE2-J-011	ペルソナ
存命人物	819.7110869999997
ペルソナシリーズ	315.26301900000004
漫画家	190.018326
日本の漫画家	190.018326
アトラスの人物	173.53461299999998
携帯電話アプリゲーム	154.93416
日本のイラストレーター	146.453593
声優	146.097658
ゲームクリエイター	128.14032600000002
漫画	126.93816600000001
女神転生シリーズ	126.09698700000001
ドラマCD	111.740513
電撃マオウ	109.56154900000001
東京都出身の人物	104.398395
日本の女性声優	104.28222
過去の青二プロダクション所属者	104.17191600000001
ゲームのスピンオフ作品	90.124409
2007年のコンピュータゲーム	89.651159
アトラスのゲームソフト	88.839796
ゲーム音楽の作曲家	85.623202
日本の作曲家	85.623202
シングル	82.159381
漫画作品	66.607319
コンピュータゲーム	65.95564200000001
1970年生	64.812071
セダン	64.246253
マツダの車種	64.246253
1983年生	62.382893
大阪府出身の人物	60.111366
文学	45.391957000000005
2008年のコンピュータゲーム	44.561065
コンピュータゲームを原作とする舞台作品	44.116079
PlayStation 2用ソフト	44.116079
エイチ・ツー・オー リテイリング	43.903061
PiTaPa	43.903061
阪急阪神東宝グループ	43.903061
キリスト教神学	43.72086
日本の脚本家	43.635929000000004
1981年生	43.628178
美術家	42.691305
ゲームのグラフィッカー・原画家	42.691305
アニメ	42.671829
月刊Gファンタジー	42.649665999999996
心理学	42.49153
哲学の主題	42.49153
人格	42.49153
日本の歌手	42.387619
神奈川県出身の人物	42.317917
プロトンの車種	42.014965000000004
2008年の映画	41.802795
山梨県を舞台とした作品	41.721584
外交	41.64193
政治	41.64193
1964年生	41.489699
青二プロダクション	41.440332999999995
アメリカ合衆国の男性声優	41.372277
アメリカ合衆国の俳優	41.372277
日本の男性声優	41.330028999999996
2008年のシングル	41.285273000000004
文人	40.997310999999996
声優	40.886868
映画主題歌	40.874108
タイナカサチの楽曲	40.081276
日本テレビの主題歌	40.081276
スウェーデンの俳優	40.046643
ストックホルム出身の人物	40.046643
サービスを終了したオンラインゲーム	22.937862
日本のクレジットカード事業者	22.921402
淀川区の企業	22.921402
家族を題材とした作品	22.900717
2008年のテレビアニメ	22.900717
2008年の小説	22.900717
ムービック	22.900717
A-1 Pictures	22.900717
富山県を舞台とした作品	22.900717
ゲームのアニメ化作品	22.900717
アニマックスのアニメ	22.900717
アニメ作品 へ	22.900717
UHFアニメ	22.900717
アニプレックス	22.900717
深層心理学	22.900717
分析心理学	22.869696
ニンテンドー3DS用ソフト	22.836338
2014年のコンピュータゲーム	22.836338
参照方法	22.713274
孤立	22.713274
人間工学	22.713274
アクションゲーム	22.687193
QIX	22.687193
PlayStation 3用ソフト	22.56002
NESYS	22.56002
Xbox 360用ソフト	22.56002
2D対戦型格闘ゲーム	22.56002
アークシステムワークスのゲームソフト	22.56002
2012年のアーケードゲーム	22.56002
2009年のコンピュータゲーム	22.551285
1996年のコンピュータゲーム	22.551285
PlayStation Portable用ソフト	22.551285
漫画作品	22.551285
Windows用ゲームソフト	22.551285
PlayStation用ソフト	22.551285
ゲーム関係者	22.548944
1974年生	22.536293
美術	22.527925
デザイン	22.527925
公開前の映画	22.492876
2006年のコンピュータゲーム	22.492876
ギリシア神話を題材とした作品	22.492876
ファミ通文庫	22.492876
継続中の作品	22.49124
電撃文庫	22.49124
日本のライトノベル	22.49124
企業	22.427692
日本の広告代理店	22.427692
新宿区の企業	22.427692
フリーペーパー	22.427692
1971年生	22.407269
月刊少年ジャンプの漫画作品	22.172432
あらすじの不十分な作品記事	22.172432
推理漫画	22.172432
パラレルワールドを題材にしたコンピュータゲーム	22.172432
電撃ゲーム文庫	22.172432
ホラー漫画	22.172432
ファンタジー漫画	22.172432
日本の写真家	22.155989
1945年生	22.155989
地方公務員出身の人物	22.155989
山形県出身の人物	22.155989
アクションパズル	22.153097
トゥールーズ出身の人物	22.117659
フランスの俳優	22.117659
パリ出身の人物	22.117659
ゲーム音楽家	22.027157
アクションRPG	21.999949
日本のサスペンス映画	21.967205
日本のアクション映画	21.967205
グラフィカルユーザインタフェース	21.923805
コンピュータ	21.923805
メディアファクトリー	21.741228
エンターブレイン	21.741228
トレーディングカードゲーム	21.741228
ホビージャパン	21.741228
ファミ通ブロス	21.741228
トレーディングカードゲーム	21.741228
交通事故死した人物	21.724957
音楽家	21.724957
千葉県出身の人物	21.724957
2002年没	21.724957
同名の地名	21.638744
日本神話を題材としたコンピュータゲーム	21.623203
2012年の舞台作品	21.623203
PlayStation Vita用ソフト	21.623203
秋田県出身の人物	21.548405
沖縄県出身の人物	21.510519
ラテン語の成句	21.396212
1975年生	21.273558
日本の映画監督	21.273558
アニプレックスのシングル	21.244635
テレビアニメ主題歌	21.244635
TAKUYAが制作した楽曲	21.244635
伺か	21.209839
ソフトウェア	21.209839
フリーウェア	21.209839
自動車	21.105244
ダラス出身の人物	21.105244
1976年生	21.105244
ゲームライター	21.044693
ラジオ番組のパーソナリティ・DJ	21.044693
1987年生	21.044693
アイドルを題材としたテレビドラマ	21.040333
テレビ番組	21.040333
LGBT関連ドラマ	21.040333
2008年のテレビドラマ	21.040333
ドラマ24	21.040333
共同テレビのテレビドラマ	21.040333
男装作品	21.040333
クレジットカード	20.981659
ポイントカード	20.981659
阪急阪神ホールディングス	20.981659
阪急電鉄	20.981659
阪神電気鉄道	20.981659
IC乗車カード	20.981659
三重県のスポーツ	20.901592
サッカー	20.901592
雀士	20.901592
都道府県リーグ (サッカー)	20.901592
1982年生	20.901592
日本コロムビアのシングル	20.83347
竹仲絵里の楽曲	20.83347
小渕健太郎が制作した楽曲	20.83347
2006年のシングル	20.83347
マツダのプラットフォーム	20.820143
キリスト教	20.820143
アクセント	20.69566
アトラス (ゲーム会社)	20.559284
携帯電話	20.559284
携帯電話ウェブゲーム	20.559284
人物	20.465754
青年漫画雑誌	20.39421
季刊漫画雑誌	20.39421
アスキー・メディアワークスの漫画雑誌	20.39421
日本の漫画雑誌	20.39421
アニメに関係する企業	20.371187
フロンティアワークス	20.371187
企業	20.371187
日本の出版社	20.371187
日本の音楽・映像ソフト会社	20.371187
板橋区の企業	20.371187
アニメソング・レーベル	20.371187
2002年設立の企業	20.371187
アニプレックスのアーティスト	20.360462
アニメソング歌手	20.360462
歌手	20.360462
ランティスのアーティスト	20.360462
1952年生	20.267033
サンディエゴ出身の人物	20.267033
ニューヨーク州の人物	20.245718
フランス語の語句	20.245718
両性愛の人物	20.245718
ラテン語の人名	20.245718
イタリア系アメリカ人	20.245718
アメリカ合衆国のフェミニスト	20.245718
LGBTの著作家	20.245718
1969年生	20.245718
1947年生	20.245718
愛知県出身の人物	20.245718
新潟県出身の人物	20.202778
日本の小説家	20.202778
宮崎県出身の人物	20.155012
1980年生	20.155012
1935年生	20.15438
医学	20.136461
精神疾患	20.136461
B群パーソナリティ障害	20.136461
パーソナリティ障害	20.136461
TBSの刑事ドラマ	20.098381
日本の推理小説	20.098381
小説すばる	20.098381
月曜ミステリー劇場	20.098381
2003年の小説の短編集	20.098381
2003年のテレビドラマ	20.098381
2002年の小説	20.098381
横山秀夫	20.098381
横山秀夫原作のテレビドラマ	20.098381
警察官を主人公とした小説	20.098381
スクウェア・エニックスの出版物	20.098381
アンソロジーコミック	20.098381
コンピュータゲームに関する書籍	20.098381
2007年のシングル	20.040638
1999年のシングル	20.040638
Hitomiの楽曲	20.040638
ゲーム主題歌	20.040638
1909年生	19.892263
1986年没	19.892263
日本のナレーター	19.891928
雑多な内容を箇条書きした節のある記事 - 2011年9月-12月	19.891928
1991年生	19.858976
鹿児島県出身の人物	19.858976
1962年生	19.858976
D-BOYS	19.858976
俳優	19.858976
渡辺プロ系列所属者	19.858976
日本の俳優	19.858976
1977年生	19.781624
フロム・ソフトウェア	19.781624
新宿を舞台とした映画作品	19.771112
J.C.STAFF	19.771112
アニメ作品 た	19.771112
ボニータ	19.771112
1994年のアニメ映画	19.771112
東京を舞台としたアニメ映画	19.771112
東京を舞台とした漫画作品	19.771112
東宝製作のアニメ映画	19.771112
漫画作品	19.771112
菊地秀行	19.771112
秋田書店の漫画を原作とするアニメ作品	19.771112
価値観	19.621834
哲学	19.621834
心理学	19.621834
デザイン会社	19.60494
日本のインターネット企業	19.60494
東成区の企業	19.60494
渋谷区の企業	19.60494
## IMINE2-J-012	青山
青山	3371.2410899999973
東京都港区の企業	818.7299789999998
企業	481.6058700000001
東京都港区の建築物	337.12410900000003
東京都港区の歴史	288.963522
東京都港区の地理	288.963522
東京都港区の一般社団法人	288.963522
東京地下鉄の鉄道駅	192.642348
東京都港区の鉄道駅	192.642348
神宮前 (渋谷区)	192.642348
東京都港区の超高層ビル	192.642348
ユニマットグループ	192.642348
学校	162.13914
超高層マンション	144.481761
明治神宮外苑	144.481761
1938年開業の鉄道駅	144.481761
赤坂	144.481761
東京都港区の教育	144.481761
原宿	144.481761
著作権管理団体	144.481761
著作権に関連する組織	144.481761
東京都の道路	144.481761
日本の地名	134.82265
中国の地名	134.82265
日本語の姓	134.82265
日本語の語句	134.82265
東京都港区の小学校	96.321174
現存しない東京都の建築物	96.321174
三井不動産	96.321174
東京都の美術館	96.321174
東京都区部の公立小学校	96.321174
東京都	96.321174
東京都の廃止された町・字	96.321174
関東地方のスーパーマーケット	96.321174
日本の音楽関連組織	96.321174
音楽	96.321174
2009年竣工の建築物	96.321174
東京都の商業施設	96.321174
日本の医療機関 (廃止)	96.321174
東京都の分譲マンション	96.321174
日本の墓地	96.321174
渋谷区の歴史	96.321174
アナウンサープロダクション	96.321174
日本の書店	96.321174
東京都港区の交通	96.321174
東京都区部の地域	96.321174
東京都港区の町名	96.321174
東京都の坂	96.321174
東京都の医療機関	96.321174
渋谷	56.968688
日本の鉄道駅 あ	56.966571
日本の町・字	53.115767000000005
北杜夫	48.160587
東京地下鉄	48.160587
六本木	48.160587
1945年没	48.160587
大日本帝国海軍軍人	48.160587
太平洋戦争で戦死した人物	48.160587
東京都出身の人物	48.160587
1923年生	48.160587
東証マザーズ上場企業	48.160587
